,Zone0,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9
2022-03-20 16:00,494.200532,301.219781,101.674326,105.188076,247.422943,112.24133,105.870881,257.030851,83.199674,40.217857
2022-03-20 17:00,463.984358,413.005788,68.417,107.011121,194.033141,181.838723,114.76122,229.55795,72.24195,5.694643
2022-03-20 18:00,508.614139,353.945322,78.480078,45.706072,105.216924,171.429596,81.605332,137.096422,54.485385,66.964588
2022-03-20 19:00,383.345714,468.458829,136.243549,90.495727,96.186948,175.351627,101.907122,171.217047,79.920648,34.254207
2022-03-20 20:00,386.104526,349.247363,76.325022,71.095916,163.410341,124.203242,46.849667,224.002524,61.868137,24.946562
2022-03-20 21:00,295.20123,156.25845,117.296627,42.999412,122.233063,112.3429,17.320714,92.278891,14.420244,16.638
2022-03-20 22:00,187.406399,150.151496,48.570921,8.685134,45.035641,89.506856,68.901111,61.016638,0,9.072
2022-03-20 23:00,122.188253,74.923772,37.576803,0,28.119041,0,3.608889,32.894094,0,0
2022-03-21 0:00,116.970409,43.846408,0,19.51,33.796829,3.47,0,6.943902,0,0
2022-03-21 1:00,22.096262,82.092325,0,0,6.673659,0,39.289756,23.762098,0,0
2022-03-21 2:00,59.464366,19.267057,0,0,7.719512,0,16.940244,1.554,0,0
2022-03-21 3:00,41.33927,23.800732,0,0,32.45,0,0,5.42425,0,0
2022-03-21 4:00,26.104364,20.756287,0,0,13.101979,10.81,6.236341,20.04032,0,0
2022-03-21 5:00,71.21237,64.714444,27.49,22.706667,20.893103,17.25,22.173659,27.629672,0,0
2022-03-21 6:00,99.098678,80.514896,11.142,3.493333,68.743291,37.405263,0,67.731396,24.507317,10.562195
2022-03-21 7:00,181.61554,140.394982,38.198582,50.670787,143.463456,77.496731,34.391739,111.037087,12.012683,28.392927
2022-03-21 8:00,314.0927,239.19793,102.435263,190.596113,218.251704,232.130443,60.17369,113.518954,38.590432,14.191835
2022-03-21 9:00,431.357669,263.971004,163.485781,67.290137,133.472632,271.770521,109.917068,160.918905,51.399568,21.083043
2022-03-21 10:00,558.466815,255.903131,140.017549,79.631202,223.468512,175.686598,140.460261,238.728858,61.62102,0
2022-03-21 11:00,518.013687,347.521993,137.484574,99.555757,106.07445,198.073978,143.076022,143.591574,55.987341,16.502134
2022-03-21 12:00,490.803453,315.898949,153.282241,140.003943,135.762598,275.209067,68.860698,137.483571,78.434511,88.110266
2022-03-21 13:00,493.754421,254.099115,193.469577,191.040999,180.977032,138.471833,172.258302,225.852178,110.017128,29.875648
2022-03-21 14:00,327.614546,433.212341,237.857268,279.213671,203.244445,197.451465,188.846327,205.933419,66.441436,10.821951
2022-03-21 15:00,442.785189,388.055371,216.679934,191.379721,240.309182,266.40333,198.089426,243.468293,108.266003,50.649756
2022-03-21 16:00,737.754583,327.282397,316.161106,197.025253,372.191135,93.076961,242.18422,215.468638,64.354495,40.435366
2022-03-21 17:00,507.414064,348.379123,170.048207,235.282473,278.513917,77.702717,155.434034,224.286665,96.858066,57.834223
2022-03-21 18:00,536.152235,364.24686,202.444858,94.721651,202.41234,168.742904,60.159462,254.479877,48.355158,28.570655
2022-03-21 19:00,382.415756,246.176682,61.103304,9.728293,182.262989,127.735608,69.33875,102.288118,53.580696,26.58
2022-03-21 20:00,220.911081,225.44188,68.166748,15.543788,151.206655,152.701106,0,75.130557,37.027866,0
2022-03-21 21:00,293.857879,180.595293,81.250835,7.406212,98.153373,121.190434,48.537722,29.704333,45.04628,0
2022-03-21 22:00,188.942117,122.880308,27.492173,16.62,54.411094,82.150624,45.468945,6.72,0,0
2022-03-21 23:00,84.056498,63.573681,12.930769,12.398861,65.956195,5.04375,2.203333,31.8705,0,0
2022-03-22 0:00,29.130503,9.147848,22.789475,41.335949,52.812701,1.285366,19.307755,5.6095,0,32.072143
2022-03-22 1:00,37.68555,82.289681,0.969756,7.69519,2.947217,22.594634,0.402245,0,0,9.127857
2022-03-22 2:00,2.418868,52.629543,0,0,36.05,0,0,27.052439,0,0
2022-03-22 3:00,24.285021,26.410705,12.51,0,42.636098,0,0,27.377561,0,0
2022-03-22 4:00,74.270965,20.723198,8.20561,0,12.659357,0,0,0,0,0
2022-03-22 5:00,81.81181,26.262206,24.397724,44.47,16.090186,0,0,0,18.299009,0
2022-03-22 6:00,88.650391,54.44742,20.735017,20.59086,42.293859,22.96,0,39.167561,31.380991,0
2022-03-22 7:00,211.206326,199.542401,46.849596,145.761541,65.232802,78.148365,12.59878,56.087439,0,0
2022-03-22 8:00,396.970411,227.549083,118.370167,104.438028,190.459491,232.364481,106.954346,104.902366,10.955122,70.316124
2022-03-22 9:00,438.427745,272.448259,159.649169,166.240477,103.753705,167.082369,168.422422,177.141758,9.866878,43.733876
2022-03-22 10:00,467.789228,269.966869,142.702706,213.113105,272.897301,108.627983,98.461729,168.371526,124.124585,16.129535
2022-03-22 11:00,523.172901,349.624058,177.079945,165.852371,176.667817,167.949674,126.894048,215.873178,74.116768,30.890465
2022-03-22 12:00,507.705751,325.965683,149.617975,188.54606,191.172478,182.519662,190.622772,204.612316,55.880549,12.95
2022-03-22 13:00,496.394586,358.314033,277.827837,302.458442,238.555287,242.775726,138.156626,220.815087,84.016339,70.189756
2022-03-22 14:00,548.291355,349.01397,264.499603,244.454016,166.461232,176.582556,83.990217,201.024845,115.817037,52.326494
2022-03-22 15:00,388.753583,313.204654,110.415887,270.960968,207.310388,203.583671,137.188189,242.757097,115.74302,20.92375
2022-03-22 16:00,504.645503,370.165726,224.05733,171.972722,282.451321,315.255727,100.272381,306.957578,87.552205,47.512927
2022-03-22 17:00,559.237212,475.034099,221.731254,163.184255,220.057362,322.384943,145.802285,185.02773,105.126921,49.097573
2022-03-22 18:00,637.612873,477.113518,293.989493,213.52923,240.165898,287.22798,154.798276,199.958664,87.802981,36.06511
2022-03-22 19:00,473.810213,461.974667,139.203496,110.141456,207.858869,306.893162,48.996262,215.916202,114.133936,39.35439
2022-03-22 20:00,273.378837,431.946319,143.686527,117.979339,135.820854,58.906285,34.529667,157.640712,39.211951,0
2022-03-22 21:00,298.138503,205.152411,73.730756,39.137637,111.322281,124.573826,47.966146,37.445942,18.011707,7.32
2022-03-22 22:00,286.515074,159.145923,46.909906,89.478761,47.527097,84.000256,35.160812,86.731152,0,0
2022-03-22 23:00,94.575544,78.800031,22.096922,0.950732,59.848285,62.395156,15.721008,79.795698,8.125,0
2022-03-23 0:00,80.631003,117.905978,19.763078,0,72.288033,13.244844,11.634034,68.469817,6.875,0
2022-03-23 1:00,114.331701,46.193381,0,0,19.38,4.59,5,3.333333,11.875,0
2022-03-23 2:00,48.349042,21.828704,0,0,0,10.878621,10,8.076923,18.125,0
2022-03-23 3:00,42.977143,18.6414,13.4,0,20,17.801379,0,19.173077,0,0
2022-03-23 4:00,101.494538,30.850737,10.61,7.079268,0.92,0,0,6.509268,0,0
2022-03-23 5:00,103.383359,37.781151,4.852683,55.507339,16.783333,20.488293,7.815366,10.170732,0,0
2022-03-23 6:00,73.674982,53.893916,16.686892,7.853393,69.697045,16.544137,26.584634,23.418844,12.973902,0
2022-03-23 7:00,203.957081,164.899713,75.47098,28.19,126.27868,61.783636,38.000488,49.615345,18.316098,0
2022-03-23 8:00,239.49032,232.209719,143.436464,90.55964,145.153174,162.944888,54.579512,120.877971,39.276949,1.091111
2022-03-23 9:00,328.536161,327.161224,148.210737,116.146956,186.642502,174.103911,29.149407,149.834656,25.753051,41.608889
2022-03-23 10:00,295.628474,283.212767,173.934733,160.005217,150.496386,164.374176,89.614576,57.447662,5.247525,54.935806
2022-03-23 11:00,213.375163,218.270456,166.59885,163.551139,141.430912,128.108585,52.369268,127.794102,17.858084,21.544194
2022-03-23 12:00,414.030619,184.958646,121.411496,190.592257,198.626804,219.264359,88.39793,189.779576,57.768387,6.525862
2022-03-23 13:00,418.553933,269.547559,178.093677,190.817561,222.605351,122.667119,79.667838,168.547915,34.47029,33.753338
2022-03-23 14:00,427.802619,320.260664,191.728993,161.02932,141.484919,167.080646,66.897767,205.904126,25.747909,28.758849
2022-03-23 15:00,398.970353,454.929227,208.034782,224.222766,208.509577,286.973547,102.81388,240.804917,53.31298,63.042234
2022-03-23 16:00,387.635805,452.947998,253.547368,148.197588,199.311009,350.312379,155.054559,228.781318,94.003418,45.209717
2022-03-23 17:00,535.604249,378.213248,187.625409,211.227582,202.228791,164.808992,246.770307,281.068917,149.468724,30.26
2022-03-23 18:00,472.373561,319.848363,186.445665,148.227436,170.122855,113.889995,107.641134,333.051566,115.963854,38.344545
2022-03-23 19:00,477.622067,494.221045,145.709858,129.856071,289.449126,58.395811,97.572105,190.331263,89.140181,49.845455
2022-03-23 20:00,324.944226,328.933479,149.499237,119.407405,135.635896,105.914568,78.016153,241.668906,43.190779,0
2022-03-23 21:00,462.047969,209.677328,91.19256,22.109063,81.513989,91.113991,88.006876,83.142782,17.087869,25.68
2022-03-23 22:00,312.852062,128.004807,156.633465,10.535325,124.292249,33.004301,56.245109,134.282189,16.53,4.6
2022-03-23 23:00,178.101034,110.012815,34.375908,28.698008,86.988451,0,26.019756,52.881279,0,0
2022-03-24 0:00,147.416709,110.381051,29.011707,23.83,19.193714,10.66,22.59,15.09,29.51,0
2022-03-24 1:00,67.930237,98.909162,29.358537,16.82,8.948571,0,0,0,11.5,12.513103
2022-03-24 2:00,18.239557,36.387821,15.181818,0,7.172308,0,0,0,0,2.606897
2022-03-24 3:00,25.699412,15.645252,1.518182,0,40.88264,14.7,0,0,0,0
2022-03-24 4:00,38.320371,26.077805,13.675789,0,6.245053,2.511111,0,29.97,0,0
2022-03-24 5:00,59.491197,73.853058,11.331528,0,20.293768,63.886594,18.92,16.200732,0,0
2022-03-24 6:00,149.426058,77.028341,25.725783,2.3,117.128284,56.791061,20.4,31.762683,43.585135,10.09
2022-03-24 7:00,242.023013,182.398353,134.917014,48.581545,70.73315,107.101756,34.556087,72.375171,83.435179,18.002
2022-03-24 8:00,361.78307,218.179191,170.978196,76.921518,198.185193,156.042451,51.3381,66.902654,118.547247,4.513294
2022-03-24 9:00,518.895184,278.66231,259.754167,81.163604,181.597703,197.772924,109.8219,183.388505,73.516213,9.800706
2022-03-24 10:00,473.215349,277.213204,177.403193,131.467419,214.658476,159.030932,169.679339,180.403404,64.156958,69.746853
2022-03-24 11:00,517.739712,304.748712,156.216986,208.861939,245.798121,124.162054,145.580226,135.651447,43.433883,70.17407
2022-03-24 12:00,593.716002,318.336912,203.397229,177.969275,299.202864,280.195289,204.623223,202.358169,89.733776,28.813077
2022-03-24 13:00,603.989627,222.608354,208.116498,203.550669,184.904526,218.661323,101.302454,196.983791,44.31478,13.639091
2022-03-24 14:00,486.901766,324.109873,178.750902,165.949774,243.079936,215.516622,191.398713,238.285534,51.634724,37.445513
2022-03-24 15:00,528.370806,306.445786,181.931645,88.086798,148.444315,176.122343,172.676732,212.353467,53.553534,34.094682
2022-03-24 16:00,605.635567,397.525148,219.460593,256.341228,195.235718,172.232457,85.758415,215.840755,120.527435,34.767334
2022-03-24 17:00,692.68435,425.053007,201.789052,207.967167,244.434316,172.195566,70.626656,126.171218,131.80143,40.73838
2022-03-24 18:00,479.651973,406.726626,209.436242,278.042512,273.02568,151.219408,40.768023,136.195632,99.459707,22.339286
2022-03-24 19:00,579.287159,355.803356,204.981209,59.853625,299.583302,140.384768,57.046372,196.073714,30.92,12.085714
2022-03-24 20:00,319.544611,253.350379,140.083527,93.485106,236.916327,131.961566,27.303761,148.161933,0,0
2022-03-24 21:00,360.319008,178.040547,154.136714,84.285878,123.762071,101.686338,8.84,58.806796,44.759733,0
2022-03-24 22:00,275.41003,138.297495,61.397067,54.811943,140.469314,88.784676,21.728667,79.938158,8.880267,0
2022-03-24 23:00,58.650699,115.582838,3.23,65.519913,115.993528,49.320761,67.125714,35.222903,0,0
2022-03-25 0:00,123.063317,67.887269,18.48,31.960087,33.290074,0,19.150413,0,0,0
2022-03-25 1:00,80.536216,59.147631,0,0,36.641667,0,9.575207,0,0,0
2022-03-25 2:00,7.288837,33.31372,0,0,42.978333,17.864119,0,30.05,16.620741,0
2022-03-25 3:00,8.4,4.840427,0,0,6.190244,32.833527,0,3.13125,0.639259,0
2022-03-25 4:00,52.847794,45.107449,8.246875,0,14.063198,24.282354,6.307317,12.22875,0,0
2022-03-25 5:00,60.589863,77.989358,8.083125,24.584528,47.796342,25.79,26.788933,6.9,5.854146,0
2022-03-25 6:00,152.351009,71.934412,15.278987,18.415472,109.661312,13.18,1.03375,10.35,28.905854,0
2022-03-25 7:00,296.552785,153.809441,71.451657,38.47,194.522645,106.343481,18.541373,41.526842,54.621429,15.11
2022-03-25 8:00,359.676275,248.050973,138.908397,59.289018,157.643093,181.169625,75.485294,35.028937,74.703378,29.575641
2022-03-25 9:00,473.338704,330.575991,278.780904,94.284299,163.647866,108.32519,103.389209,232.227212,106.81999,45.86211
2022-03-25 10:00,391.261045,309.802779,150.025081,140.501894,141.956239,149.170451,120.10249,140.806337,55.978567,24.9243
2022-03-25 11:00,428.644765,387.49143,112.300658,189.320504,153.900344,215.925433,102.894269,185.974435,65.237206,29.004139
2022-03-25 12:00,352.095947,450.603601,132.529632,235.327787,163.580462,349.714042,221.291651,184.046216,71.532275,23.570476
2022-03-25 13:00,525.156973,463.000938,364.381469,158.00376,251.817783,285.249926,111.645715,306.226037,100.684305,32.226429
2022-03-25 14:00,589.30717,423.674509,157.568183,122.211182,154.745543,190.922237,6.91,280.189095,83.416825,43.233571
2022-03-25 15:00,634.713108,358.591662,190.753472,223.582908,152.091299,225.712666,139.225584,149.124683,117.307174,43.596785
2022-03-25 16:00,461.782094,346.906118,194.652749,171.747951,199.836576,246.343144,133.779569,179.926203,62.892623,66.133215
2022-03-25 17:00,420.177307,339.991573,138.993478,147.368325,149.114165,253.796235,201.599093,223.961512,103.562851,9.104516
2022-03-25 18:00,469.690127,300.089657,154.466543,93.361181,246.106485,93.613648,74.37462,147.318263,112.125245,71.64643
2022-03-25 19:00,391.549439,223.826145,80.821105,70.671857,122.004361,53.277061,38.928894,86.258473,16.2448,28.589054
2022-03-25 20:00,294.799083,232.980939,95.692683,9.116,38.910562,94.27567,26.340187,97.908112,19.42,0
2022-03-25 21:00,139.304995,115.820538,32.065526,11.127778,31.146702,34.557857,47.302054,42.810976,0,0
2022-03-25 22:00,127.015905,13.156226,21.519474,38.064127,25.403774,0,0,0,10.36,10.01
2022-03-25 23:00,64.429097,48.5,3.43,1.458095,6.77434,22.37,8.76,23.2,0,0
2022-03-26 0:00,45.926513,6.571029,7.64,0,37.754063,0,0,0,0,0
2022-03-26 1:00,4.3,26.448971,0,0,21.415937,0,0,0,0,0
2022-03-26 2:00,28.014048,0,0,0,32.07,0,1.409268,0,0,0
2022-03-26 3:00,52.274048,0,0,0,0,5,1.800732,8.814634,0,0
2022-03-26 4:00,92.090931,11.032308,0,0,0,0,0,18.985366,0,0
2022-03-26 5:00,26.450642,17.467192,13.87931,3.926667,1.174286,0,22.67,29.113333,0,0
2022-03-26 6:00,157.300999,42.218538,32.651254,21.963333,70.166712,0,12.78,33.690238,22.725854,4.91
2022-03-26 7:00,330.305826,110.53187,151.870031,32.380314,189.231168,30.819304,7.689268,51.472533,75.91748,3.27
2022-03-26 8:00,289.615535,193.895581,80.05544,75.011394,167.670706,105.773167,78.598881,73.757224,50.074851,17.799756
2022-03-26 9:00,509.966684,284.175098,120.019108,34.977317,158.631862,102.489601,105.581318,154.78495,56.159267,13.930244
2022-03-26 10:00,524.532116,327.417591,132.341627,106.03257,158.713634,180.371817,81.345162,175.86774,41.437757,40.736957
2022-03-26 11:00,411.058652,325.243315,133.406417,137.202084,215.767986,150.806154,99.948704,173.995009,96.715431,24.706983
2022-03-26 12:00,375.725603,376.332776,235.748886,188.512033,148.404374,224.163314,63.214313,217.379275,36.312694,81.306805
2022-03-26 13:00,512.737726,367.253731,257.323639,84.603896,99.40927,203.063687,60.532052,205.434395,63.985556,24.860476
2022-03-26 14:00,417.015579,326.954671,214.685436,140.801873,211.218765,225.140263,206.630058,120.825626,100.235588,80.422173
2022-03-26 15:00,481.96099,424.717974,231.507115,167.205764,132.640639,321.554626,136.300885,187.416091,25.122271,45.336851
2022-03-26 16:00,704.583981,354.654396,185.371712,194.964742,165.287154,206.324457,149.590334,173.134137,127.811484,37.018847
2022-03-26 17:00,488.197909,280.253249,239.739591,176.37098,109.998537,170.19088,98.191397,197.214256,71.361172,36.902152
2022-03-26 18:00,497.030725,177.38027,153.494749,82.746125,163.526719,139.019143,153.221571,142.022449,66.879071,34.308757
2022-03-26 19:00,444.900916,298.481629,150.359928,38.2702,79.440341,111.947568,82.516056,141.708954,62.595387,0
2022-03-26 20:00,323.695008,395.626385,69.870392,40.473209,85.12669,156.787614,33.805209,115.507121,32.167282,0
2022-03-26 21:00,295.68219,117.493681,67.385366,12.673365,166.489958,75.952794,51.671155,1.635519,6.792187,22.51
2022-03-26 22:00,224.337417,66.105233,11.356998,28.598077,31.2352,48.435083,13.484124,34.292123,18.44,10.52
2022-03-26 23:00,77.185578,82.180707,14.563002,9.056058,89.392731,38.424945,6.849512,28.439024,0,0
2022-03-27 0:00,60.782313,86.508535,3.28,0,60.033269,35.315581,0,6.9,24.81,0
2022-03-27 1:00,117.045893,55.53218,18.09,0,0,0,0,25,0,0
2022-03-27 2:00,75.74918,51.120911,0,0,39.975455,0,0,0,0,0
2022-03-27 3:00,28.102927,8.699512,24.858537,0,43.314545,0,0,0,0,0
2022-03-27 4:00,14.346585,16.283096,0.621463,10.02,13.955405,0,5.174262,0,0,0
2022-03-27 5:00,23.180696,33.281782,6.29,8.35,30.944595,0,30.618528,0,4.372683,0
2022-03-27 6:00,136.597924,28.488953,16.01,59.42933,66.030795,15.634859,9.637209,0.475122,65.003986,0
2022-03-27 7:00,126.602207,118.969224,54.441308,61.76067,128.54672,180.608736,47.55,49.229796,41.396665,0
2022-03-27 8:00,310.774969,166.826689,102.314368,59.992634,160.483303,113.021541,33.554857,106.962429,15.364211,0
2022-03-27 9:00,389.999003,246.733147,43.289126,135.910083,93.857061,136.044256,48.803654,174.889227,54.739997,10.35
2022-03-27 10:00,422.988096,459.901403,147.300572,200.023744,101.870703,144.893209,118.526626,121.229145,75.76311,32.666957
2022-03-27 11:00,426.763697,385.447364,244.818745,135.973913,237.765402,144.762214,165.821367,197.761769,5.152683,29.778519
2022-03-27 12:00,448.009148,400.16493,290.476569,198.119435,259.104626,212.490195,183.378055,258.219768,20.447857,58.998305
2022-03-27 13:00,537.396762,386.91515,167.426454,117.323404,214.145618,263.611947,93.799055,204.620155,91.554454,33.47695
2022-03-27 14:00,649.672484,345.935477,243.768506,181.295576,204.675322,228.595276,167.563094,198.733362,116.093808,77.162747
2022-03-27 15:00,609.681097,337.515328,177.097817,220.419572,215.805554,174.701832,183.877587,201.202398,38.873881,40.913928
2022-03-27 16:00,415.478798,339.070232,153.947255,216.717674,112.082095,184.797994,109.930828,276.123384,39.157073,23.188217
2022-03-27 17:00,547.59715,284.951118,237.365941,106.216853,145.003596,193.865393,86.255854,150.098837,111.337664,47.91371
2022-03-27 18:00,447.11233,409.174695,97.644713,180.356361,210.040829,234.998455,203.309197,242.90789,75.176727,14.260666
2022-03-27 19:00,568.820811,316.787178,128.176304,203.847367,209.453638,221.479991,151.699057,248.226725,49.138537,0
2022-03-27 20:00,444.74705,245.703482,84.682322,111.523384,12.709561,141.681908,107.081289,172.224842,38.251893,12.79
