지점,지점명,일시,기온(°C),풍향(deg),풍속(m/s),강수량(mm),현지기압(hPa),해면기압(hPa),습도(%)
863,외도,2021-04-27 5:00,10,207.8,0.6,0,1012.3,1018.7,80
863,외도,2021-04-27 6:00,10.9,223.4,2.1,0,1012.2,1018.6,80.5
863,외도,2021-04-27 7:00,13.1,0,0.3,0,1012,1018.3,73.7
863,외도,2021-04-27 8:00,15.1,261.4,0.7,0,1011.9,1018.2,71.8
863,외도,2021-04-27 9:00,16.3,335.3,0.6,0,1012,1018.2,67.8
863,외도,2021-04-27 10:00,16.8,311.5,1,0,1012.1,1018.3,65.5
863,외도,2021-04-27 11:00,17.5,304,1.3,0,1011.9,1018.1,61.8
863,외도,2021-04-27 12:00,17.8,334.1,2.9,0,1011.5,1017.7,60.1
863,외도,2021-04-27 13:00,18.9,348.2,2,0,1011.3,1017.4,56.3
863,외도,2021-04-27 14:00,19,333.9,3.2,0,1011,1017.1,56.7
863,외도,2021-04-27 15:00,18.4,328.7,1.7,0,1010.3,1016.5,59.9
863,외도,2021-04-27 16:00,18.5,356.9,1.5,0,1009.7,1015.9,63.8
863,외도,2021-04-27 17:00,17.2,0,0.3,0,1010.1,1016.3,75.2
863,외도,2021-04-27 18:00,16.6,32.8,0.5,0,1010.3,1016.5,81.8
863,외도,2021-04-27 19:00,16,0,0,0,1011.5,1017.8,84.8
863,외도,2021-04-27 20:00,15.5,0,0,0,1011.9,1018.2,87.6
863,외도,2021-04-27 21:00,14.6,294.2,1.3,1,1011.1,1017.4,87.9
863,외도,2021-04-27 22:00,14.7,165.5,1.7,0,1011.7,1018,81.1
863,외도,2021-04-27 23:00,14.7,171.6,1.6,0,1011.6,1017.9,81.2
863,외도,2021-04-28 0:00,14.1,119.2,0.5,0,1011.7,1018,86.9
863,외도,2021-04-28 1:00,14.2,209.3,1.1,0,1011.5,1017.8,86
863,외도,2021-04-28 2:00,14.2,0,0,0,1011.3,1017.6,88.6
863,외도,2021-04-28 3:00,14.6,0,0,0,1011.6,1017.9,90.1
863,외도,2021-04-28 4:00,14.3,172.9,1.5,1.5,1011.8,1018.1,90
863,외도,2021-04-28 5:00,14.5,213.9,1.4,0,1011.5,1017.8,91
863,외도,2021-04-28 6:00,14.5,0,0.2,0,1011,1017.3,91.5
863,외도,2021-04-28 7:00,15.2,0,0,0,1011.3,1017.6,92
863,외도,2021-04-28 8:00,15.6,34.1,1.2,0,1011.7,1018,91.6
863,외도,2021-04-28 9:00,16.2,53.8,0.6,0,1011.9,1018.1,90.3
863,외도,2021-04-28 10:00,18.1,15.8,1.7,0,1010.9,1017.1,78.6
863,외도,2021-04-28 11:00,18.6,20.6,3.7,0,1011,1017.2,76.4
863,외도,2021-04-28 12:00,18.8,22.8,1,0,1010.6,1016.7,71.1
863,외도,2021-04-28 13:00,19.6,44.2,3,0,1010,1016.1,72.2
863,외도,2021-04-28 14:00,18.6,36.1,2.5,0,1009.7,1015.8,69.4
863,외도,2021-04-28 15:00,19,40.8,2.6,0,1008.6,1014.7,69.5
863,외도,2021-04-28 16:00,19.2,36.7,2.7,0,1007.7,1013.8,69.1
863,외도,2021-04-28 17:00,16.3,320.7,1.7,0,1008.5,1014.7,79
863,외도,2021-04-28 18:00,16.1,340.6,1.2,0,1008.4,1014.6,81.6
863,외도,2021-04-28 19:00,15.2,0,0,0,1008.2,1014.5,88.1
863,외도,2021-04-28 20:00,14.6,0,0,0,1007.6,1013.8,87.3
863,외도,2021-04-28 21:00,14.4,241.8,0.6,0,1007.8,1014.1,88.8
863,외도,2021-04-28 22:00,15.1,262.3,1.1,0,1008.1,1014.4,85.2
863,외도,2021-04-28 23:00,14.8,333.4,1.2,0,1007.4,1013.6,86.3
863,외도,2021-04-29 0:00,14,320.1,0.5,0,1006.7,1013,91.6
863,외도,2021-04-29 1:00,13.9,310.8,1.2,0,1006.4,1012.7,93.3
863,외도,2021-04-29 2:00,14.1,280.4,1.6,0,1005.5,1011.7,94
863,외도,2021-04-29 3:00,14.1,291.1,2.5,0,1005,1011.2,94.3
863,외도,2021-04-29 4:00,13.8,271.5,1.6,0,1004.4,1010.6,94.1
863,외도,2021-04-29 5:00,13.4,313.9,2,0,1003.2,1009.5,94.1
863,외도,2021-04-29 6:00,13.8,269.8,2.3,0,1003.8,1010,93.6
863,외도,2021-04-29 7:00,14.5,254.5,1.4,0,1003.5,1009.7,92.6
863,외도,2021-04-29 8:00,14.9,242.1,1.4,0,1003.6,1009.8,88.8
863,외도,2021-04-29 9:00,16.8,245.2,2.3,0,1003,1009.2,77.8
863,외도,2021-04-29 10:00,18.1,313.7,3,0,1002.5,1008.6,68.3
863,외도,2021-04-29 11:00,19.2,324.4,3.6,0,1002.2,1008.3,69.7
863,외도,2021-04-29 12:00,21.3,320,3,0,1001.5,1007.6,59.6
863,외도,2021-04-29 13:00,21.3,308.8,4,0,1001.1,1007.2,49.1
863,외도,2021-04-29 14:00,22.1,319.8,3.1,0,1000.4,1006.4,46.6
863,외도,2021-04-29 15:00,22.2,290.2,3.7,0,999.9,1005.9,32.6
863,외도,2021-04-29 16:00,23.1,274.3,3.1,0,998.9,1004.9,30.1
863,외도,2021-04-29 17:00,21.7,245.7,4.3,0,998.8,1004.8,29.9
863,외도,2021-04-29 18:00,21,227.5,4.6,0,998.3,1004.4,22
863,외도,2021-04-29 19:00,19.7,202.7,4.7,0,996.9,1002.9,17.4
863,외도,2021-04-29 20:00,20,204.7,6.9,0,996.3,1002.4,13.4
863,외도,2021-04-29 21:00,19.6,199.7,7.5,0,996.4,1002.4,15
863,외도,2021-04-29 22:00,19,210.9,7.6,0,997.1,1003.2,24.2
863,외도,2021-04-29 23:00,19.1,220.3,5.6,0,1000.7,1006.8,34.4
863,외도,2021-04-30 0:00,15.4,283,2.6,0.5,1002.1,1008.3,68.4
863,외도,2021-04-30 1:00,14.2,204.7,5,7,998.6,1004.8,83.9
863,외도,2021-04-30 2:00,15.2,218.1,7.6,0,998.7,1004.9,69.3
863,외도,2021-04-30 3:00,15.9,214,6.2,0,998.2,1004.4,69.9
863,외도,2021-04-30 4:00,16.2,230.5,6.5,0,998,1004.2,73.3
863,외도,2021-04-30 5:00,15.4,248.6,5.7,0,998.7,1004.9,81.3
863,외도,2021-04-30 6:00,15,259.3,4,0,999.2,1005.4,84.3
863,외도,2021-04-30 7:00,15.4,257.2,3.6,0,999.9,1006.1,76.7
863,외도,2021-04-30 8:00,16.7,283.5,3.6,0,1000.5,1006.7,60.2
863,외도,2021-04-30 9:00,17,276.5,4.6,0,1000.8,1007,56.3
863,외도,2021-04-30 10:00,17.8,274.7,3.6,0,1001.3,1007.4,54.5
863,외도,2021-04-30 11:00,19.2,286.5,4.3,0,1001.8,1007.9,42
863,외도,2021-04-30 12:00,18,296.7,3.5,0,1002,1008.1,60.9
863,외도,2021-04-30 13:00,18.8,291,4.1,0,1001.9,1008,46.7
863,외도,2021-04-30 14:00,17.9,317,4.6,0,1001.7,1007.8,55
863,외도,2021-04-30 15:00,17.3,352.2,4.1,0,1001.3,1007.4,65.2
863,외도,2021-04-30 16:00,16.9,332.3,1.9,0,1000.2,1006.4,60.9
863,외도,2021-04-30 17:00,16.9,48.5,1.8,0,999.6,1005.7,51
863,외도,2021-04-30 18:00,15.3,43.2,2,0,999.7,1005.9,47.8
863,외도,2021-04-30 19:00,14,294.6,0.8,0.5,1002.3,1008.5,60.2
863,외도,2021-04-30 20:00,11.4,120.2,2,1,1000.7,1007,82.1
863,외도,2021-04-30 21:00,11.8,154.4,2.4,0.5,1000.6,1006.9,77.4
863,외도,2021-04-30 22:00,12,72.5,1.2,1,1001.3,1007.6,65
863,외도,2021-04-30 23:00,10,120.2,4.2,4,999.7,1006,83.9
863,외도,2021-05-01 0:00,11.1,66.3,3.1,1,995.1,1001.4,84.8
863,외도,2021-05-01 1:00,11.1,12.1,0.8,7,996.4,1002.7,87.5
863,외도,2021-05-01 2:00,10.9,113.5,4.3,7.5,994.9,1001.2,91.5
863,외도,2021-05-01 3:00,10.4,82.5,2.4,0,995.5,1001.8,92.1
863,외도,2021-05-01 4:00,9.7,230.4,1.3,0,995.5,1001.8,93.6
863,외도,2021-05-01 5:00,10.1,218.7,1.8,0,997.1,1003.4,94.1
863,외도,2021-05-01 6:00,11.2,258.7,0.7,0,997.3,1003.6,94.2
863,외도,2021-05-01 7:00,13.1,249.1,2.3,0,998.6,1004.8,94
863,외도,2021-05-01 8:00,12.4,324.7,4.7,0,1000,1006.3,92.7
863,외도,2021-05-01 9:00,11.5,327.7,4.1,0,1001,1007.3,91.4
863,외도,2021-05-01 10:00,11.2,327.5,4.2,0,1002.1,1008.4,90.5
863,외도,2021-05-01 11:00,11.9,328.6,4.2,0,1002.6,1008.9,84.2
863,외도,2021-05-01 12:00,13.3,322.1,3.7,0,1002.9,1009.2,67.6
863,외도,2021-05-01 13:00,13.9,325.8,5,0,1003.2,1009.4,69.8
863,외도,2021-05-01 14:00,13.1,322.8,6.1,0,1003.2,1009.5,67.2
863,외도,2021-05-01 15:00,14.2,324.9,5.8,0,1003.3,1009.5,65.1
863,외도,2021-05-01 16:00,14.1,324.9,5.5,0,1003.6,1009.8,58.1
863,외도,2021-05-01 17:00,13.7,326,4.8,0,1003.8,1010,60
863,외도,2021-05-01 18:00,12.9,315.8,5.9,0,1004.3,1010.6,60
863,외도,2021-05-01 19:00,12,319.8,4.5,0,1004.9,1011.2,63.9
863,외도,2021-05-01 20:00,11.8,309.7,3.8,0,1005.6,1011.9,62
863,외도,2021-05-01 21:00,12,296.6,3.3,0,1006.4,1012.7,66.1
863,외도,2021-05-01 22:00,11.9,301.9,3.4,0,1007.2,1013.5,67.5
863,외도,2021-05-01 23:00,11.7,297.7,3.3,0,1007.3,1013.6,69.1
863,외도,2021-05-02 0:00,9.8,221.1,1.5,0,1007,1013.4,76.9
863,외도,2021-05-02 1:00,9.5,224.2,2.4,0,1006.9,1013.3,80.4
863,외도,2021-05-02 2:00,10.1,224.3,2.5,0,1006.4,1012.8,77.4
863,외도,2021-05-02 3:00,10.4,240.9,2.1,0,1006.7,1013.1,77.3
863,외도,2021-05-02 4:00,10.3,228.5,1.6,0,1006.3,1012.7,78.9
863,외도,2021-05-02 5:00,12.5,331.2,6.3,0,1007.1,1013.4,74.4
863,외도,2021-05-02 6:00,11.8,326.6,4.9,0,1007.9,1014.2,72
863,외도,2021-05-02 7:00,12.2,328.2,3.8,0,1008.8,1015.1,68.1
863,외도,2021-05-02 8:00,13.3,328.5,4.6,0,1009.8,1016.1,64.4
863,외도,2021-05-02 9:00,12.8,333.7,3.8,0,1010.7,1017,69.2
863,외도,2021-05-02 10:00,13.9,334,3.5,0,1011.7,1018,69.1
863,외도,2021-05-02 11:00,13.9,330,5.7,0,1012,1018.3,65.1
863,외도,2021-05-02 12:00,14.1,325.5,4.3,0,1012.6,1018.9,67
863,외도,2021-05-02 13:00,14.2,329.3,4.5,0,1012.6,1018.9,69
863,외도,2021-05-02 14:00,14.3,330.2,4.3,0,1012.4,1018.7,66.7
863,외도,2021-05-02 15:00,14.1,334.9,3.6,0,1012.4,1018.7,69.4
863,외도,2021-05-02 16:00,14.4,329.1,2.2,0,1012.5,1018.8,66
863,외도,2021-05-02 17:00,13.8,328.2,2.3,0,1012.1,1018.4,68
863,외도,2021-05-02 18:00,13.6,328.1,2.1,0,1012,1018.3,68.7
863,외도,2021-05-02 19:00,12,295.1,2.1,0,1012.6,1019,73.4
863,외도,2021-05-02 20:00,10.5,259.2,1.2,0,1013.7,1020.1,79.1
863,외도,2021-05-02 21:00,9.8,185.2,1.1,0,1014.2,1020.6,84.6
863,외도,2021-05-02 22:00,8.3,0,0.4,0,1014,1020.5,87.2
863,외도,2021-05-02 23:00,7.3,224,1.3,0,1013.5,1020,88.9
863,외도,2021-05-03 0:00,8.5,216.1,2.5,0,1014.4,1020.8,82.1
